id,id_port,ISO3166A3,ISO3166A2,LOCODE,NAME,DIACRISTIC,FUNCTION,PORT_NAME,AUTHORITIE,ADDRESS,WEBSITE,X,Y,cruise,cruiseID,test,col1,col2,col3,col4,col5,col6,col7,colB,natlScale,City,Location,yes_anchor,matchme,trackback,latitude,longitude,Note,Country,Terminal,matched,anchor_id,name_anchr,scaleRank
"76","112",AUS,AU,PPI,Port Pirie,Port Pirie,1--4----,Port Pirie,Flinders Ports Pty Ltd,"296 St Vincent Street - Port Adelaide, South Australia 5015 - Australia",www.flindersports.com.au,138.00724380000,-33.17694444000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Port Pirie,city,"1",port pirie,"75",-33.180000,138.010000,,,,"0","1292",Port Pirie,"6"
"77","113",AUS,AU,PST,Port Stanvac,Port Stanvac,1-------,Port Stanvac,"0",Port Stanvac - Australia,,138.46808010000,-35.10888889000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Port Stanvac,city,"-1",port stanvac,"76",-35.108889,138.468080,,,,"0","-1",,"11"
"78","114",AUS,AU,ABP,Abbot Point,Abbot Point,1-------,Port of Abbot Point,North Queensland Bulk Ports Corporation Limited,"Level 24, 300 Queen Street - GPO Box 409 - Brisbane, Queensland 4001 - Australia",www.nqbp.com.au,148.07355710000,-19.88250000000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Abbot Point,city,"-1",abbot point,"77",-19.882500,148.073557,,,,"0","-1",,"11"
"79","115",AUS,AU,ADL,Adelaide,Adelaide,12345---,Port of Adelaide,Flinders Ports Pty Ltd,"296 St Vincent Street - Port Adelaide, South Australia 5015 - Australia",www.flindersports.com.au,138.50795050000,-34.79916667000,"1","11","-1","1","1","1","1","1","0","0","0",50.000,Adelaide,city,"2",adelaide,"78",-34.850000,138.500000,,,,"0","1291",Port Adelaide,"4"
"80","116",AUS,AU,AIR,Airlie Terminal,Airlie Terminal,1-------,Port of Airlie Island,"0",Airlie Island - Australia,,115.16719670000,-21.32333333000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Airlie Terminal,city,"-1",airlie terminal,"79",-21.323333,115.167197,,,,"0","-1",,"11"
"81","117",AUS,AU,ALH,Albany,Albany,1--4----,Port of Albany,Albany Port Authority,"85 Brunswick Road - Albany, Western Australia 6330 - Australia",www.albanyport.com.au,117.88669020000,-35.03166667000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Albany,city,"1",albany,"80",-35.030000,117.880000,,,,"0","1296",Albany,"6"
"82","118",AUS,AU,ARD,Ardrossan,Ardrossan,1-------,Port of Ardossan,ABB Grain,"Old Boat Ramp Road - Ardossan, South Australia 5571 - Australia",abb.com.au,137.91843350000,-34.43777778000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Ardrossan,city,"-1",ardrossan,"81",-34.437778,137.918433,,,,"0","-1",,"11"
"83","119",AUS,AU,BAH,Ballast Head,Ballast Head,1-------,Port of Ballast Head,Ballast Head Port Authority,"PO Box 58 - c/o CSR Building Material - Rosewater East, SA 5013 - Australia",,137.80106010000,-35.75722222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Ballast Head,city,"-1",ballast head,"82",-35.757222,137.801060,,,,"0","-1",,"11"
"84","120",AUS,AU,BWB,Barrow Island,Barrow Island,1--4----,Port of Barrow Island,"0",Barrow Island - Australia,,115.47090690000,-20.72583333000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Barrow Island,city,"1",barrow island,"83",-20.810000,115.380000,,,,"0","1299",Barrow Island,"6"
"85","121",AUS,AU,BEL,Bell Bay,Bell Bay,123-----,Port of Bell Bay,Tasmanian Ports Corporation Pty Ltd,"Mobil Road, Bell Bay - PO Box 257C - Launceston, Tasmania 7250 - Australia",www.tasports.com.au,146.85636040000,-41.13694444000,"0","0","-1","1","1","1","0","0","0","0","0",0.500,Bell Bay,city,"-1",bell bay,"84",-41.136944,146.856360,,,,"0","-1",,"11"
"86","122",AUS,AU,BBG,Bing Bong,Bing Bong,1-------,Port of Bing Bong,"0",Bing Bong - Australia,,136.38704360000,-15.62750000000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Bing Bong,city,"-1",bing bong,"85",-15.627500,136.387044,,,,"0","-1",,"11"
"87","123",AUS,AU,ZBO,Bowen,Bowen,1--4----,Port of Bowen,"0",Bowen - Australia,,148.25053000000,-20.02083333000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Bowen,city,"-1",bowen,"86",-20.020833,148.250530,,,,"0","-1",,"7"
"88","124",AUS,AU,BNE,Brisbane,Brisbane,12345---,Port of Brisbane,Port of Brisbane Corporation,"1 Sandpiper Avenue - Locked Bag 1818 - Port of Brisbane, Queensland 4178 - Australia",www.portbris.com.au,153.16843350000,-27.38250000000,"0","0","-1","1","1","1","1","1","0","0","0",50.000,Brisbane,city,"1",brisbane,"87",-27.460000,153.030000,,,,"0","1281",Brisbane,"4"
"89","125",AUS,AU,BME,Broome,Broome,1--4----,Port of Broome,"0","401 Port Drive - PO Box 46 - Broome, WA 6725 - Australia",www.broomeport.com,122.20918730000,-18.00250000000,"0","0","-1","1","0","0","1","0","0","0","0",30.000,Broome,city,"1",broome,"88",-17.960000,122.230000,,,,"0","1303",Broome,"5"
"90","126",AUS,AU,BUY,Bunbury,Bunbury,1--4----,Port of Bunbury,Bunbury Port Authority,"PO Box 4 - Bunbury, WA 6231 - Australia",www.byport.com.au,115.65123670000,-33.31527778000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Bunbury,city,"1",bunbury,"89",-33.310000,115.630000,,,,"0","1297",Bunbury,"6"
"91","127",AUS,AU,BDB,Bundaberg,Bundaberg,1--4----,Port of Bundaberg,Port of Brisbane Corporation,"45 Wharf Drive - Burnett Heads, QLD 4670 - Australia",www.portofbundaberg.com.au,152.38845700000,-24.76722222000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Bundaberg,city,"-1",bundaberg,"90",-24.767222,152.388457,,,,"0","-1",,"7"
"92","128",AUS,AU,BUC,Burketown,Burketown,1-34----,Port of Burketown,Far North Queensland Ports Corporation Limited,"Cnr Grafton and Hartley Streets - Cairns, Queensland 4870 - Australia",www.cairnsports.com.au,139.73792700000,-17.55361111000,"0","0","-1","1","0","1","1","0","0","0","0",10.000,Burketown,city,"-1",burketown,"91",-17.553611,139.737927,,,,"0","-1",,"7"
"93","129",AUS,AU,BWT,Burnie,Burnie,1--4----,Port of Burnie,Tasmanian Ports Corporation Pty Ltd,"19-20 Marine Terrace - PO Box 216 - Burnie, Tasmania 7320 - Australia",www.tasports.com.au,145.90812720000,-41.05277778000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Burnie,city,"1",burnie,"92",-41.050000,145.950000,,,,"0","1313",Burnie,"6"
"94","130",AUS,AU,BUS,Busselton,Busselton,1-------,Port of Busselton,"0",Busselton - Australia,,115.33775030000,-33.63777778000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Busselton,city,"-1",busselton,"93",-33.637778,115.337750,,,,"0","-1",,"11"
"95","131",AUS,AU,CCU,Cape Cuvier,Cape Cuvier,1-------,Port of Cape Cuvier,"0",Cape Cuvier - Australia,,113.39075380000,-24.22194444000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Cape Cuvier,city,"-1",cape cuvier,"94",-24.221944,113.390754,,,,"0","-1",,"11"
"96","132",AUS,AU,CQP,Cape Flattery,Cape Flattery,1-------,Port of Cape Flattery,Far North Queensland Ports Corporation Limited,"Cnr Grafton and Hartley Streets - Cairns, Queensland 4870 - Australia",www.cairnsports.com.au,145.35176680000,-14.98416667000,"0","0","-1","1","0","0","0","0","0","0","0",2.000,Cape Flattery,city,"1",cape flattery,"95",-14.950000,145.350000,,,,"0","1276",Cape Flattery,"9"
"97","134",AUS,AU,CVQ,Carnarvon,Carnarvon,1--4----,Port of Carnarvon,"0",Carnarvon - Australia,,113.64287400000,-24.89500000000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Carnarvon,city,"-1",carnarvon,"96",-24.895000,113.642874,,,,"0","-1",,"7"
"98","135",AUS,AU,CHB,Catherine Hill Bay,Catherine Hill Bay,1-------,Port of Catherine Hill Bay,Coal Operations Australia Ltd,"Flowers Drive - Catherine Hill Bay, NSW 2285 - Australia",,151.62638400000,-33.16000000000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Catherine Hill Bay,city,"-1",catherine hill bay,"97",-33.160000,151.626384,,,,"0","-1",,"11"
"99","136",AUS,AU,CTN,Cooktown,Cooktown,1--4----,Port of Cooktown,Far North Queensland Ports Corporation Limited,"Cnr Grafton and Hartley Streets - Cairns, Queensland 4870 - Australia",www.cairnsports.com.au,145.24375740000,-15.45972222000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Cooktown,city,"-1",cooktown,"98",-15.459722,145.243757,,,,"0","-1",,"7"
"100","139",AUS,AU,DAM,Dampier,Dampier,1-------,Port of Dampier,Dampier Port Authority,"PO Box 285 - Dampier, Western Australia 6713 - Australia",www.dpa.wa.gov.au,116.69075380000,-20.64666667000,"0","0","-1","1","0","0","0","0","0","0","0",2.000,Dampier,city,"1",dampier,"99",-20.630000,116.710000,,,,"0","1301",Dampier,"9"
"101","140",AUS,AU,DRW,Darwin,Darwin,12345---,Port of Darwin,Darwin Port Corporation,"GPO Box 390 - Darwin, Northern Territory 0801 - Australia",www.darwinport.nt.gov.au,130.85494700000,-12.47027778000,"0","0","-1","1","1","1","1","1","0","0","0",75.000,Darwin,city,"1",darwin,"100",-12.460000,130.850000,,,,"0","1307",Darwin,"3"
"102","141",AUS,AU,DRB,Derby,Derby,1--4----,Port of Derby,"0","Derby, Western Australia - Australia",,123.60512370000,-17.29222222000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Derby,city,"-1",derby,"101",-17.292222,123.605124,,,,"0","-1",,"7"
"103","142",AUS,AU,DPO,Devonport,Devonport,1--4----,Port of Devonport,Tasmanian Ports Corporation Pty Ltd,"48 Formby Road - PO Box 478 - Devonport, Tasmania 7310 - Australia",www.tasports.com.au,146.36755010000,-41.16777778000,"0","0","-1","1","0","0","1","0","0","0","0",30.000,Devonport,city,"1",devonport,"102",-41.180000,146.360000,,,,"0","1314",Devonport,"5"
"104","144",AUS,AU,QDN,Eden,Eden,1--4----,Port of Eden,NSW Maritime Authority,"PO Box 137 - Eden, New South Wales 2551 - Australia",www.eden.nsw.gov.au,149.90530040000,-37.07194444000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Eden,city,"-1",eden,"103",-37.071944,149.905300,,,,"0","-1",,"7"
"105","145",AUS,AU,PEX,Exmouth,Exmouth,1-------,Port of Exmouth,"0",Exmouth - Australia,,114.13492340000,-21.95472222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Exmouth,city,"-1",exmouth,"104",-21.954722,114.134923,,,,"0","-1",,"11"
"106","147",AUS,AU,FIS,Fisherman Islands,Fisherman Islands,123-----,Port of Fisherman Islands,"0",Fisherman Islands - Australia,,153.07179030000,-27.44472222000,"0","0","-1","1","1","1","0","0","0","0","0",0.500,Fisherman Islands,city,"-1",fisherman islands,"105",-27.444722,153.071790,,,,"0","-1",,"11"
"107","148",AUS,AU,GEX,Geelong,Geelong,1--4----,Port of Geelong,GeelongPort,Geelong - Australia,www.geelongport.com.au,144.38739690000,-38.12666667000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Geelong,city,"1",geelong,"106",-38.150000,144.360000,,,,"0","1289",Geelong,"6"
"108","149",AUS,AU,GEE,George Town,George Town,1--4----,Port of George Town,"0",George Town - Australia,,146.82020020000,-41.10972222000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,George Town,city,"-1",george town,"107",-41.109722,146.820200,,,,"0","-1",,"7"
"109","150",AUS,AU,GET,Geraldton,Geraldton,1--4----,Port of Geraldton,Geraldton Port Authority,"298 Marine Terrace - Geraldton, WA 6530 - Australia",www.gpa.wa.gov.au,114.60070670000,-28.77277778000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Geraldton,city,"-1",geraldton,"108",-28.772778,114.600707,,,,"0","-1",,"7"
"110","151",AUS,AU,GLT,Gladstone,Gladstone,1--4----,Port of Gladstone,Gladstone Ports Corporation,"19 Yarroon Street - PO Box 259 - Gladstone, Queensland 4680 - Australia",www.gpcl.com.au,151.25176680000,-23.83000000000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Gladstone,city,"1",gladstone,"109",-23.850000,151.250000,,,,"0","1280",Gladstone,"6"
"111","153",AUS,AU,HAS,Hastings,Hastings,1-------,Port of Hastings,"0",Hastings - Australia,,145.22302710000,-38.30666667000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Hastings,city,"-1",hastings,"110",-38.306667,145.223027,,,,"0","-1",,"11"
"112","154",AUS,AU,HPT,Hay Point,Hay Point,1-------,Port of Hay Point,North Queensland Bulk Ports Corporation Limited,"Level 24, 300 Queen Street - GPO Box 409 - Brisbane, Queensland 4001 - Australia",www.nqbp.com.au,149.30070670000,-21.26833333000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Hay Point,city,"-1",hay point,"111",-21.268333,149.300707,,,,"0","-1",,"11"
"113","155",AUS,AU,PHE,Port Hedland,Port Hedland,1--4----,Port of Hedland,Port Hedland Port Authority,"PO Box 2 - Port Hedland, WA 6721 - Australia",www.phpa.com.au,118.57320380000,-20.31750000000,"1","1","1","1","0","0","1","0","0","0","0",50.000,Port Hedland,city,"1",port hedland,"112",-20.310000,118.580000,,,,"0","1302",Port Hedland,"4"
"114","156",AUS,AU,HBA,Hobart,Hobart,1-345---,Port of Hobart,Tasmanian Ports Corporation Pty Ltd,"GPO Box 202 - Hobart, Tasmania 7001 - Australia",www.tasports.com.au,147.33580680000,-42.88027778000,"0","0","-1","1","0","1","1","1","0","0","0",30.000,Hobart,city,"1",hobart,"113",-42.880000,147.330000,,,,"0","1312",Hobart,"5"
"115","158",AUS,AU,KRB,Karumba,Karumba,1-34----,Port of Karumba,Far North Queensland Ports Corporation Limited,"Cnr Grafton and Hartley Streets - Cairns, Queensland 4870 - Australia",www.cairnsports.com.au,140.83333330000,-17.48944444000,"0","0","-1","1","0","1","1","0","0","0","0",10.000,Karumba,city,"-1",karumba,"114",-17.489444,140.833333,,,,"0","-1",,"7"
"116","159",AUS,AU,KGC,Kingscote,Kingscote,1--4----,Port of Kingscote,"0",Kingscote - Australia,,137.63951710000,-35.65500000000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Kingscote,city,"-1",kingscote,"115",-35.655000,137.639517,,,,"0","-1",,"7"
"117","160",AUS,AU,KOI,Koolan Island,Koolan Island,1-------,Port of Koolan Island,BHP Minerals Ltd,"Koolan Island - Yampi, WA 6733 - Australia",,123.74375740000,-16.14666667000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Koolan Island,city,"-1",koolan island,"116",-16.146667,123.743757,,,,"0","-1",,"11"
"118","161",AUS,AU,KWI,Kwinana,Kwinana,1-------,Port of Kwinana,"0",Kwinana - Australia,,115.75530040000,-32.23583333000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Kwinana,city,"-1",kwinana,"117",-32.235833,115.755300,,,,"0","-1",,"11"
"119","162",AUS,AU,LAB,Lady Barron,Lady Barron,1-------,Port of Lady Barron,Tasmanian Ports Corporation Pty Ltd,"48 Formby Road - PO Box 478 - Devonport, Tasmania 7310 - Australia",www.tasports.com.au,148.23934040000,-40.21416667000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Lady Barron,city,"-1",lady barron,"118",-40.214167,148.239340,,,,"0","-1",,"11"
"120","164",AUS,AU,LUC,Lucinda,Lucinda,1-------,Port of Lucinda,Port of Townsville Limited,"Administration Building - Benwell Road - South Townsville, Queensland 4810 - Australia",www.townsville-port.com.au,146.35053000000,-18.52444444000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Lucinda,city,"-1",lucinda,"119",-18.524444,146.350530,,,,"0","-1",,"11"
"121","165",AUS,AU,MBH,Maryborough,Maryborough,1--4----,Port of Maryborough,North Queensland Bulk Ports Corporation Limited,"Level 24, 300 Queen Street - GPO Box 409 - Brisbane, Queensland 4001 - Australia",www.nqbp.com.au,152.90600710000,-25.29500000000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Maryborough,city,"-1",maryborough,"120",-25.295000,152.906007,,,,"0","-1",,"7"
"122","166",AUS,AU,MEL,Melbourne,Melbourne,12345---,Port of Melbourne,Port of Melbourne Corporation,"GPO Box 261 - Melbourne, Victoria 3001 - Australia",www.portofmelbourne.com,144.91719670000,-37.83277778000,"1","12","-1","1","1","1","1","1","0","0","0",75.000,Melbourne,city,"1",melbourne,"121",-37.830000,144.960000,,,,"0","1288",Melbourne,"3"
"123","167",AUS,AU,MIB,Milner Bay,Milner Bay,1-------,Port of Milner Bay,Groote Eylandt Mining Co,"Rowell Highway - Alyangula, NT 0885 - Australia",www.gemco.com.au,136.41684330000,-13.85972222000,"0","0","-1","1","0","0","0","0","0","0","0",2.000,Milner Bay,city,"1",milner bay,"122",-13.860000,136.410000,,,,"0","1308",Milner Bay,"9"
"124","168",AUS,AU,MOU,Mourilyan,Mourilyan,1-------,Port of Mourilyan,Far North Queensland Ports Corporation Limited,"Cnr Grafton and Hartley Streets - Cairns, Queensland 4870 - Australia",www.cairnsports.com.au,146.12126030000,-17.59916667000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Mourilyan,city,"-1",mourilyan,"123",-17.599167,146.121260,,,,"0","-1",,"11"
"125","169",AUS,AU,NTL,Newcastle,Newcastle,1--4----,Port of Newcastle,Newcastle Port Corporation,"PO Box 663 - Newcastle, NSW 2300 - Australia",www.newportcorp.com.au,151.76914020000,-32.90750000000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Newcastle,city,"1",newcastle,"124",-32.910000,151.780000,,,,"0","1284",Newcastle,"6"
"126","170",AUS,AU,NHU,Nhulunbuy,Nhulunbuy,1-------,Port of Nhulunbuy,Alcan Gove Pty Limited,"PO Box 21 - Nhulunbuy, NT 0881 - Australia",www.alcangove.com.au,136.67338040000,-12.20111111000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Nhulunbuy,city,"-1",nhulunbuy,"125",-12.201111,136.673380,,,,"0","-1",,"11"
"127","172",AUS,AU,PER,Perth,Perth,12345---,Port of Perth,"0",Perth - Australia,,115.85547700000,-31.96527778000,"0","0","-1","1","1","1","1","1","0","0","0",75.000,Perth,city,"-1",perth,"126",-31.965278,115.855477,,,,"0","-1",,"3"
"128","175",AUS,AU,PTL,Port Alma,Port Alma,1-------,Port of Port Alma,Gladstone Ports Corporation,"Bajool-Port Alma Rd via BAJOOL - Port Alma, Queensland 4699 - Australia",www.gpcl.com.au,150.85689050000,-23.58472222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Port Alma,city,"-1",port alma,"127",-23.584722,150.856890,,,,"0","-1",,"11"
"129","176",AUS,AU,PBY,Port Bonython,Port Bonython,1-------,Port of Port Bonython,Santos Ltd,"60 Flinders Street - Adelaide, South Australia 5000 - Australia",www.santos.com,137.75759720000,-33.00027778000,"0","0","-1","1","0","0","0","0","0","0","0",2.000,Port Bonython,city,"1",port bonython,"128",-33.010000,137.760000,,,,"0","1294",Port Bonython,"9"
"130","177",AUS,AU,PKL,Port Kembla,Port Kembla,1--4----,Port of Port Kembla,Port Kembla Port Corporation,"PO Box 89 - Port Kembla, NSW 2505 - Australia",www.kemblaport.com.au,150.89358070000,-34.46250000000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Port Kembla,city,"1",port kembla,"129",-34.480000,150.910000,,,,"0","1287",Port Kembla,"6"
"131","178",AUS,AU,PWL,Port Walcott,Port Walcott,1-------,Port of Port Walcott,Port Authority of Port Walcott,"Port Walcott Pilots - Wickham, WA 6720 - Australia",,117.17638400000,-20.59111111000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Port Walcott,city,"-1",port walcott,"130",-20.591111,117.176384,,,,"0","-1",,"11"
"132","179",AUS,AU,PTJ,Portland,Portland,1--4----,Port of Portland,Port of Portland Pty Ltd.,"Barton Place - P.O. Box 292 - Portland, Victoria 3305 - Australia",www.portofportland.com.au,141.60936400000,-38.34916667000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Portland,city,"1",portland,"131",-38.330000,141.600000,,,,"0","1290",Portland,"6"
"133","181",AUS,AU,RAB,Rapid Bay,Rapid Bay,1-------,Port of Rapid Bay,Adelaide Brighton Cement,"62 Elder Road - Birkenhead, SA 5015 - Australia",www.adbri.com.au,138.18421670000,-35.51916667000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Rapid Bay,city,"-1",rapid bay,"132",-35.519167,138.184217,,,,"0","-1",,"11"
"134","182",AUS,AU,RDN,Risdon,Risdon,1-3-----,Port of Risdon,"0",Risdon - Australia,,147.30795050000,-42.82833333000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Risdon,city,"-1",risdon,"133",-42.828333,147.307951,,,,"0","-1",,"11"
"135","183",AUS,AU,ROK,Rockhampton,Rockhampton,1--4----,Port of Rockhampton,Gladstone Ports Corporation,"First Floor 16 East Street - Rockhampton, Queensland 4700 - Australia",www.gpcl.com.au,151.28421670000,-23.85111111000,"0","0","-1","1","0","0","1","0","0","0","0",5.000,Rockhampton,city,"-1",rockhampton,"134",-23.851111,151.284217,Some dups here,,,"0","-1",,"8"
"136","184",AUS,AU,SKA,Skardon River,Skardon River,1-------,Port of Skardon River,Far North Queensland Ports Corporation Limited,"Cnr Grafton and Hartley Streets - Cairns, Queensland 4870 - Australia",www.cairnsports.com.au,142.07020020000,-11.75722222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Skardon River,city,"-1",skardon river,"135",-11.757222,142.070200,,,,"0","-1",,"11"
"137","187",AUS,AU,STA,Stanley,Stanley,1-------,Port of Stanley,Tasmanian Ports Corporation Pty Ltd,"48 Formby Road - PO Box 478 - Devonport, Tasmania 7310 - Australia",www.tasports.com.au,145.30000000000,-40.76361111000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Stanley,city,"-1",stanley,"136",-40.763611,145.300000,,,,"0","-1",,"11"
"138","188",AUS,AU,SRN,Strahan,Strahan,1--4----,Port of Strahan,Tasmanian Ports Corporation Pty Ltd,"48 Formby Road - PO Box 478 - Devonport, Tasmania 7310 - Australia",www.tasports.com.au,145.32055360000,-42.15833333000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Strahan,city,"-1",strahan,"137",-42.158333,145.320554,,,,"0","-1",,"7"
"139","189",AUS,AU,SYD,Sydney,Sydney,12345---,Port of Sydney,Sydney Ports Corporation,"PO Box 25 Millers Point - Sydney, NSW 2000 - Australia",www.sydneyports.com.au,151.18916370000,-33.86222222000,"1","10","-1","1","1","1","1","1","0","0","0",75.000,Sydney,city,"1",sydney,"138",-33.860000,151.200000,,,,"0","1285",Sydney,"3"
"140","190",AUS,AU,THE,Thevenard,Thevenard,1-------,Port of Thevenard,Flinders Ports Pty Ltd,"296 St Vincent Street - Port Adelaide, South Australia 5015 - Australia",www.flindersports.com.au,133.63898700000,-32.14888889000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Thevenard,city,"-1",thevenard,"139",-32.148889,133.638987,,,,"0","-1",,"11"
